Date,Store,Product,Sales,Price,Revenue
2023-05-19,Store_A,Rice,68,60.23,4095.64
2023-05-20,Store_A,Rice,91,43.24,3934.84
2023-05-21,Store_A,Rice,93,157.47,14644.71
2023-05-22,Store_A,Rice,74,295.26,21849.239999999998
2023-05-23,Store_A,Rice,76,179.48,13640.48
2023-05-24,Store_A,Rice,73,437.05,31904.65
2023-05-25,Store_A,Rice,76,487.01,37012.76
2023-05-26,Store_A,Rice,77,22.05,1697.8500000000001
2023-05-27,Store_A,Rice,88,20.84,1833.92
2023-05-28,Store_A,Rice,90,387.5,34875.0
2023-05-29,Store_A,Rice,65,344.81,22412.65
2023-05-30,Store_A,Rice,67,498.59,33405.53
2023-05-31,Store_A,Rice,73,218.83,15974.59
2023-06-01,Store_A,Rice,64,399.46,25565.44
2023-06-02,Store_A,Rice,70,349.9,24493.0
2023-06-03,Store_A,Rice,91,143.9,13094.9
2023-06-04,Store_A,Rice,92,475.92,43784.64
2023-06-05,Store_A,Rice,69,472.37,32593.53
2023-06-06,Store_A,Rice,65,215.67,14018.55
2023-06-07,Store_A,Rice,64,144.37,9239.68
2023-06-08,Store_A,Rice,79,492.15,38879.85
2023-06-09,Store_A,Rice,75,122.68,9201.0
2023-06-10,Store_A,Rice,84,114.42,9611.28
2023-06-11,Store_A,Rice,86,190.58,16389.88
2023-06-12,Store_A,Rice,69,433.54,29914.260000000002
2023-06-13,Store_A,Rice,73,100.91,7366.429999999999
2023-06-14,Store_A,Rice,70,435.63,30494.1
2023-06-15,Store_A,Rice,74,423.94,31371.56
2023-06-16,Store_A,Rice,74,382.9,28334.6
2023-06-17,Store_A,Rice,81,25.94,2101.1400000000003
2023-06-18,Store_A,Rice,87,461.22,40126.14
2023-06-19,Store_A,Rice,77,245.95,18938.149999999998
2023-06-20,Store_A,Rice,73,67.48,4926.04
2023-06-21,Store_A,Rice,72,220.85,15901.199999999999
2023-06-22,Store_A,Rice,67,108.26,7253.42
2023-06-23,Store_A,Rice,67,295.17,19776.39
2023-06-24,Store_A,Rice,85,141.81,12053.85
2023-06-25,Store_A,Rice,82,233.06,19110.920000000002
2023-06-26,Store_A,Rice,75,15.69,1176.75
2023-06-27,Store_A,Rice,70,245.17,17161.899999999998
2023-06-28,Store_A,Rice,67,304.01,20368.67
2023-06-29,Store_A,Rice,76,431.46,32790.96
2023-06-30,Store_A,Rice,65,392.13,25488.45
2023-07-01,Store_A,Rice,80,61.42,4913.6
2023-07-02,Store_A,Rice,78,128.6,10030.8
2023-07-03,Store_A,Rice,78,354.21,27628.379999999997
2023-07-04,Store_A,Rice,65,284.23,18474.95
2023-07-05,Store_A,Rice,61,181.81,11090.41
2023-07-06,Store_A,Rice,66,26.27,1733.82
2023-07-07,Store_A,Rice,65,75.03,4876.95
2023-07-08,Store_A,Rice,77,288.1,22183.7
2023-07-09,Store_A,Rice,85,108.07,9185.949999999999
2023-07-10,Store_A,Rice,69,92.07,6352.83
2023-07-11,Store_A,Rice,67,356.17,23863.39
2023-07-12,Store_A,Rice,62,25.48,1579.76
2023-07-13,Store_A,Rice,75,436.77,32757.75
2023-07-14,Store_A,Rice,67,359.9,24113.3
2023-07-15,Store_A,Rice,78,409.26,31922.28
2023-07-16,Store_A,Rice,86,49.26,4236.36
2023-07-17,Store_A,Rice,66,410.48,27091.68
2023-07-18,Store_A,Rice,70,231.64,16214.8
2023-07-19,Store_A,Rice,68,368.48,25056.64
2023-07-20,Store_A,Rice,76,50.0,3800.0
2023-07-21,Store_A,Rice,60,396.95,23817.0
2023-07-22,Store_A,Rice,78,332.77,25956.059999999998
2023-07-23,Store_A,Rice,95,362.41,34428.950000000004
2023-07-24,Store_A,Rice,65,121.94,7926.099999999999
2023-07-25,Store_A,Rice,60,343.31,20598.6
2023-07-26,Store_A,Rice,68,45.38,3085.84
2023-07-27,Store_A,Rice,71,366.31,26008.01
2023-07-28,Store_A,Rice,65,373.93,24305.45
2023-07-29,Store_A,Rice,71,191.81,13618.51
2023-07-30,Store_A,Rice,76,493.95,37540.2
2023-07-31,Store_A,Rice,58,365.38,21192.04
2023-08-01,Store_A,Rice,72,248.47,17889.84
2023-08-02,Store_A,Rice,54,300.25,16213.5
2023-08-03,Store_A,Rice,59,457.06,26966.54
2023-08-04,Store_A,Rice,65,319.46,20764.899999999998
2023-08-05,Store_A,Rice,71,369.23,26215.33
2023-08-06,Store_A,Rice,79,455.43,35978.97
2023-08-07,Store_A,Rice,58,98.04,5686.320000000001
2023-08-08,Store_A,Rice,63,251.22,15826.86
2023-08-09,Store_A,Rice,60,131.14,7868.4
2023-08-10,Store_A,Rice,61,262.26,15997.859999999999
2023-08-11,Store_A,Rice,67,186.02,12463.34
2023-08-12,Store_A,Rice,71,201.63,14315.73
2023-08-13,Store_A,Rice,78,485.01,37830.78
2023-08-14,Store_A,Rice,66,169.34,11176.44
2023-08-15,Store_A,Rice,56,389.0,21784.0
2023-08-16,Store_A,Rice,54,46.01,2484.54
2023-08-17,Store_A,Rice,60,93.18,5590.8
2023-08-18,Store_A,Rice,51,416.15,21223.649999999998
2023-08-19,Store_A,Rice,78,221.13,17248.14
2023-08-20,Store_A,Rice,80,356.32,28505.6
2023-08-21,Store_A,Rice,55,91.85,5051.75
2023-08-22,Store_A,Rice,66,242.57,16009.619999999999
2023-08-23,Store_A,Rice,68,423.64,28807.52
2023-08-24,Store_A,Rice,64,435.45,27868.8
2023-08-25,Store_A,Rice,68,110.86,7538.48
2023-08-26,Store_A,Rice,75,37.97,2847.75
2023-08-27,Store_A,Rice,74,270.27,19999.98
2023-08-28,Store_A,Rice,61,467.6,28523.600000000002
2023-08-29,Store_A,Rice,57,164.92,9400.439999999999
2023-08-30,Store_A,Rice,59,82.69,4878.71
2023-08-31,Store_A,Rice,62,493.45,30593.899999999998
2023-09-01,Store_A,Rice,61,435.28,26552.079999999998
2023-09-02,Store_A,Rice,78,232.82,18159.96
2023-09-03,Store_A,Rice,65,336.76,21889.399999999998
2023-09-04,Store_A,Rice,75,78.43,5882.250000000001
2023-09-05,Store_A,Rice,56,339.98,19038.88
2023-09-06,Store_A,Rice,64,485.26,31056.64
2023-09-07,Store_A,Rice,62,227.44,14101.28
2023-09-08,Store_A,Rice,57,435.39,24817.23
2023-09-09,Store_A,Rice,78,420.68,32813.04
2023-09-10,Store_A,Rice,71,472.86,33573.06
2023-09-11,Store_A,Rice,60,312.75,18765.0
2023-09-12,Store_A,Rice,71,435.76,30938.96
2023-09-13,Store_A,Rice,58,466.16,27037.280000000002
2023-09-14,Store_A,Rice,61,347.87,21220.07
2023-09-15,Store_A,Rice,55,332.85,18306.75
2023-09-16,Store_A,Rice,79,202.99,16036.210000000001
2023-09-17,Store_A,Rice,72,332.34,23928.48
2023-09-18,Store_A,Rice,62,499.71,30982.02
2023-09-19,Store_A,Rice,66,393.37,25962.420000000002
2023-09-20,Store_A,Rice,59,287.84,16982.559999999998
2023-09-21,Store_A,Rice,63,208.03,13105.89
2023-09-22,Store_A,Rice,62,170.25,10555.5
2023-09-23,Store_A,Rice,81,383.52,31065.12
2023-09-24,Store_A,Rice,78,400.93,31272.54
2023-09-25,Store_A,Rice,67,68.9,4616.3
2023-09-26,Store_A,Rice,59,276.8,16331.2
2023-09-27,Store_A,Rice,54,350.78,18942.12
2023-09-28,Store_A,Rice,52,200.39,10420.279999999999
2023-09-29,Store_A,Rice,53,192.89,10223.17
2023-09-30,Store_A,Rice,74,121.36,8980.64
2023-10-01,Store_A,Rice,78,337.42,26318.760000000002
2023-10-02,Store_A,Rice,58,313.55,18185.9
2023-10-03,Store_A,Rice,51,433.03,22084.53
2023-10-04,Store_A,Rice,58,264.35,15332.300000000001
2023-10-05,Store_A,Rice,60,177.21,10632.6
2023-10-06,Store_A,Rice,62,196.3,12170.6
2023-10-07,Store_A,Rice,84,271.47,22803.480000000003
2023-10-08,Store_A,Rice,68,307.87,20935.16
2023-10-09,Store_A,Rice,65,361.88,23522.2
2023-10-10,Store_A,Rice,65,478.21,31083.649999999998
2023-10-11,Store_A,Rice,61,464.25,28319.25
2023-10-12,Store_A,Rice,64,39.53,2529.92
2023-10-13,Store_A,Rice,61,59.7,3641.7000000000003
2023-10-14,Store_A,Rice,80,248.08,19846.4
2023-10-15,Store_A,Rice,72,160.57,11561.039999999999
2023-10-16,Store_A,Rice,57,403.48,22998.36
2023-10-17,Store_A,Rice,52,309.06,16071.12
2023-10-18,Store_A,Rice,64,360.91,23098.24
2023-10-19,Store_A,Rice,59,69.72,4113.48
2023-10-20,Store_A,Rice,54,98.76,5333.04
2023-10-21,Store_A,Rice,72,267.33,19247.76
2023-10-22,Store_A,Rice,80,357.43,28594.4
2023-10-23,Store_A,Rice,63,135.72,8550.36
2023-10-24,Store_A,Rice,57,481.83,27464.309999999998
2023-10-25,Store_A,Rice,69,279.61,19293.09
2023-10-26,Store_A,Rice,61,31.27,1907.47
2023-10-27,Store_A,Rice,64,304.79,19506.56
2023-10-28,Store_A,Rice,78,411.4,32089.199999999997
2023-10-29,Store_A,Rice,75,113.9,8542.5
2023-10-30,Store_A,Rice,64,309.38,19800.32
2023-10-31,Store_A,Rice,68,451.01,30668.68
2023-11-01,Store_A,Rice,64,183.18,11723.52
2023-11-02,Store_A,Rice,69,144.65,9980.85
2023-11-03,Store_A,Rice,62,413.08,25610.96
2023-11-04,Store_A,Rice,90,56.81,5112.900000000001
2023-11-05,Store_A,Rice,76,315.69,23992.44
2023-11-06,Store_A,Rice,77,92.33,7109.41
2023-11-07,Store_A,Rice,59,371.07,21893.13
2023-11-08,Store_A,Rice,64,56.9,3641.6
2023-11-09,Store_A,Rice,68,21.58,1467.4399999999998
2023-11-10,Store_A,Rice,72,277.88,20007.36
2023-11-11,Store_A,Rice,89,123.65,11004.85
2023-11-12,Store_A,Rice,88,253.42,22300.96
2023-11-13,Store_A,Rice,57,494.01,28158.57
2023-11-14,Store_A,Rice,68,208.12,14152.16
2023-11-15,Store_A,Rice,62,219.82,13628.84
2023-11-16,Store_A,Rice,70,495.72,34700.4
2023-11-17,Store_A,Rice,71,72.91,5176.61
2023-11-18,Store_A,Rice,82,293.41,24059.620000000003
2023-11-19,Store_A,Rice,78,144.34,11258.52
2023-11-20,Store_A,Rice,60,183.95,11037.0
2023-11-21,Store_A,Rice,62,44.02,2729.2400000000002
2023-11-22,Store_A,Rice,62,402.17,24934.54
2023-11-23,Store_A,Rice,66,124.52,8218.32
2023-11-24,Store_A,Rice,71,328.93,23354.03
2023-11-25,Store_A,Rice,81,271.15,21963.149999999998
2023-11-26,Store_A,Rice,75,338.05,25353.75
2023-11-27,Store_A,Rice,59,497.13,29330.67
2023-11-28,Store_A,Rice,69,368.02,25393.379999999997
2023-11-29,Store_A,Rice,75,237.95,17846.25
2023-11-30,Store_A,Rice,66,479.24,31629.84
2023-12-01,Store_A,Rice,67,95.9,6425.3
2023-12-02,Store_A,Rice,81,272.56,22077.36
2023-12-03,Store_A,Rice,89,57.37,5105.929999999999
2023-12-04,Store_A,Rice,78,180.31,14064.18
2023-12-05,Store_A,Rice,69,335.81,23170.89
2023-12-06,Store_A,Rice,68,84.68,5758.240000000001
2023-12-07,Store_A,Rice,63,496.32,31268.16
2023-12-08,Store_A,Rice,71,422.6,30004.600000000002
2023-12-09,Store_A,Rice,89,265.27,23609.03
2023-12-10,Store_A,Rice,82,380.08,31166.559999999998
2023-12-11,Store_A,Rice,72,72.58,5225.76
2023-12-12,Store_A,Rice,73,357.28,26081.44
2023-12-13,Store_A,Rice,73,27.72,2023.56
2023-12-14,Store_A,Rice,65,186.47,12120.55
2023-12-15,Store_A,Rice,66,52.94,3494.04
2023-12-16,Store_A,Rice,86,159.71,13735.060000000001
2023-12-17,Store_A,Rice,89,204.52,18202.280000000002
2023-12-18,Store_A,Rice,81,262.68,21277.08
2023-12-19,Store_A,Rice,65,460.5,29932.5
2023-12-20,Store_A,Rice,72,427.2,30758.399999999998
2023-12-21,Store_A,Rice,70,112.17,7851.900000000001
2023-12-22,Store_A,Rice,68,440.21,29934.28
2023-12-23,Store_A,Rice,91,435.35,39616.85
2023-12-24,Store_A,Rice,88,159.29,14017.519999999999
2023-12-25,Store_A,Rice,73,49.65,3624.45
2023-12-26,Store_A,Rice,65,350.53,22784.449999999997
2023-12-27,Store_A,Rice,69,179.59,12391.710000000001
2023-12-28,Store_A,Rice,71,413.02,29324.42
2023-12-29,Store_A,Rice,71,74.94,5320.74
2023-12-30,Store_A,Rice,98,384.76,37706.479999999996
2023-12-31,Store_A,Rice,84,95.67,8036.28
2022-01-01,Store_A,Sugar,38,244.33,9284.54
2022-01-02,Store_A,Sugar,43,257.99,11093.57
2022-01-03,Store_A,Sugar,26,390.59,10155.34
2022-01-04,Store_A,Sugar,26,69.8,1814.8
2022-01-05,Store_A,Sugar,30,439.29,13178.7
2022-01-06,Store_A,Sugar,27,146.1,3944.7
2022-01-07,Store_A,Sugar,27,188.75,5096.25
2022-01-08,Store_A,Sugar,40,199.37,7974.8
2022-01-09,Store_A,Sugar,35,113.76,3981.6000000000004
2022-01-10,Store_A,Sugar,28,247.45,6928.599999999999
2022-01-11,Store_A,Sugar,30,155.7,4671.0
2022-01-12,Store_A,Sugar,33,220.87,7288.71
2022-01-13,Store_A,Sugar,23,97.11,2233.53
2022-01-14,Store_A,Sugar,31,348.89,10815.59
2022-01-15,Store_A,Sugar,49,122.16,5985.84
2022-01-16,Store_A,Sugar,48,124.0,5952.0
2022-01-17,Store_A,Sugar,24,331.3,7951.200000000001
2022-01-18,Store_A,Sugar,24,425.53,10212.72
2022-01-19,Store_A,Sugar,31,208.35,6458.849999999999
2022-01-20,Store_A,Sugar,30,330.5,9915.0
2022-01-21,Store_A,Sugar,28,246.0,6888.0
2022-01-22,Store_A,Sugar,31,96.67,2996.77
2022-01-23,Store_A,Sugar,44,131.8,5799.200000000001
2022-01-24,Store_A,Sugar,26,75.56,1964.56
2022-01-25,Store_A,Sugar,33,295.25,9743.25
2022-01-26,Store_A,Sugar,25,343.68,8592.0
2022-01-27,Store_A,Sugar,29,168.52,4887.08
2022-01-28,Store_A,Sugar,21,418.81,8795.01
2022-01-29,Store_A,Sugar,36,41.66,1499.7599999999998
2022-01-30,Store_A,Sugar,44,30.89,1359.16
2022-01-31,Store_A,Sugar,20,326.58,6531.599999999999
2022-02-01,Store_A,Sugar,26,254.67,6621.42
2022-02-02,Store_A,Sugar,27,72.33,1952.9099999999999
2022-02-03,Store_A,Sugar,28,433.68,12143.04
2022-02-04,Store_A,Sugar,34,407.24,13846.16
2022-02-05,Store_A,Sugar,39,310.9,12125.099999999999
2022-02-06,Store_A,Sugar,44,478.55,21056.2
2022-02-07,Store_A,Sugar,35,75.24,2633.3999999999996
2022-02-08,Store_A,Sugar,32,471.99,15103.68
2022-02-09,Store_A,Sugar,27,406.35,10971.45
2022-02-10,Store_A,Sugar,29,465.86,13509.94
2022-02-11,Store_A,Sugar,28,134.0,3752.0
2022-02-12,Store_A,Sugar,48,252.77,12132.960000000001
2022-02-13,Store_A,Sugar,48,199.31,9566.880000000001
2022-02-14,Store_A,Sugar,23,445.8,10253.4
2022-02-15,Store_A,Sugar,29,230.8,6693.200000000001
2022-02-16,Store_A,Sugar,30,33.44,1003.1999999999999
2022-02-17,Store_A,Sugar,31,28.63,887.53
2022-02-18,Store_A,Sugar,34,403.04,13703.36
2022-02-19,Store_A,Sugar,51,61.63,3143.13
2022-02-20,Store_A,Sugar,45,199.92,8996.4
2022-02-21,Store_A,Sugar,27,236.35,6381.45
2022-02-22,Store_A,Sugar,25,279.31,6982.75
2022-02-23,Store_A,Sugar,21,416.96,8756.16
2022-02-24,Store_A,Sugar,30,50.48,1514.3999999999999
2022-02-25,Store_A,Sugar,27,262.18,7078.860000000001
2022-02-26,Store_A,Sugar,46,121.64,5595.44
2022-02-27,Store_A,Sugar,46,488.24,22459.04
2022-02-28,Store_A,Sugar,26,43.93,1142.18
2022-03-01,Store_A,Sugar,27,480.31,12968.37
2022-03-02,Store_A,Sugar,36,167.89,6044.039999999999
2022-03-03,Store_A,Sugar,31,71.36,2212.16
2022-03-04,Store_A,Sugar,26,248.15,6451.900000000001
2022-03-05,Store_A,Sugar,46,460.95,21203.7
2022-03-06,Store_A,Sugar,58,86.75,5031.5
2022-03-07,Store_A,Sugar,34,31.43,1068.62
2022-03-08,Store_A,Sugar,33,56.56,1866.48
2022-03-09,Store_A,Sugar,27,194.24,5244.4800000000005
2022-03-10,Store_A,Sugar,21,90.21,1894.4099999999999
2022-03-11,Store_A,Sugar,36,144.16,5189.76
2022-03-12,Store_A,Sugar,48,253.06,12146.880000000001
2022-03-13,Store_A,Sugar,49,16.23,795.27
2022-03-14,Store_A,Sugar,35,136.63,4782.05
2022-03-15,Store_A,Sugar,30,276.57,8297.1
2022-03-16,Store_A,Sugar,25,489.41,12235.25
2022-03-17,Store_A,Sugar,35,376.61,13181.35
2022-03-18,Store_A,Sugar,25,36.39,909.75
2022-03-19,Store_A,Sugar,48,166.83,8007.84
2022-03-20,Store_A,Sugar,42,274.38,11523.96
2022-03-21,Store_A,Sugar,36,366.69,13200.84
2022-03-22,Store_A,Sugar,33,55.02,1815.66
2022-03-23,Store_A,Sugar,28,482.91,13521.480000000001
2022-03-24,Store_A,Sugar,26,177.77,4622.02
2022-03-25,Store_A,Sugar,31,212.57,6589.67
2022-03-26,Store_A,Sugar,51,309.85,15802.35
2022-03-27,Store_A,Sugar,51,61.91,3157.41
2022-03-28,Store_A,Sugar,37,222.56,8234.72
2022-03-29,Store_A,Sugar,33,88.82,2931.06
2022-03-30,Store_A,Sugar,38,373.44,14190.72
2022-03-31,Store_A,Sugar,33,441.91,14583.03
2022-04-01,Store_A,Sugar,26,441.11,11468.86
2022-04-02,Store_A,Sugar,42,332.2,13952.4
2022-04-03,Store_A,Sugar,51,409.41,20879.91
2022-04-04,Store_A,Sugar,26,311.34,8094.839999999999
2022-04-05,Store_A,Sugar,25,273.96,6848.999999999999
2022-04-06,Store_A,Sugar,38,266.84,10139.919999999998
2022-04-07,Store_A,Sugar,31,418.01,12958.31
2022-04-08,Store_A,Sugar,31,15.41,477.71
2022-04-09,Store_A,Sugar,49,342.41,16778.09
2022-04-10,Store_A,Sugar,49,380.57,18647.93
2022-04-11,Store_A,Sugar,30,256.0,7680.0
2022-04-12,Store_A,Sugar,36,71.11,2559.96
2022-04-13,Store_A,Sugar,38,392.4,14911.199999999999
2022-04-14,Store_A,Sugar,24,116.43,2794.32
2022-04-15,Store_A,Sugar,32,10.92,349.44
2022-04-16,Store_A,Sugar,41,97.4,3993.4
2022-04-17,Store_A,Sugar,43,207.14,8907.019999999999
2022-04-18,Store_A,Sugar,24,438.39,10521.36
2022-04-19,Store_A,Sugar,39,61.03,2380.17
2022-04-20,Store_A,Sugar,31,120.46,3734.2599999999998
2022-04-21,Store_A,Sugar,29,248.43,7204.47
2022-04-22,Store_A,Sugar,31,303.69,9414.39
2022-04-23,Store_A,Sugar,44,167.83,7384.52
2022-04-24,Store_A,Sugar,45,321.88,14484.6
2022-04-25,Store_A,Sugar,32,375.5,12016.0
2022-04-26,Store_A,Sugar,26,491.16,12770.16
2022-04-27,Store_A,Sugar,33,264.95,8743.35
2022-04-28,Store_A,Sugar,28,193.0,5404.0
2022-04-29,Store_A,Sugar,32,125.57,4018.24
2022-04-30,Store_A,Sugar,42,192.0,8064.0
2022-05-01,Store_A,Sugar,45,156.73,7052.849999999999
2022-05-02,Store_A,Sugar,31,95.01,2945.31
2022-05-03,Store_A,Sugar,26,97.34,2530.84
2022-05-04,Store_A,Sugar,38,346.1,13151.800000000001
2022-05-05,Store_A,Sugar,28,490.03,13720.84
2022-05-06,Store_A,Sugar,20,90.99,1819.8
2022-05-07,Store_A,Sugar,45,297.37,13381.65
2022-05-08,Store_A,Sugar,50,351.86,17593.0
2022-05-09,Store_A,Sugar,24,236.25,5670.0
2022-05-10,Store_A,Sugar,20,245.64,4912.799999999999
2022-05-11,Store_A,Sugar,30,355.95,10678.5
2022-05-12,Store_A,Sugar,26,319.27,8301.02
2022-05-13,Store_A,Sugar,27,13.44,362.88
2022-05-14,Store_A,Sugar,42,38.07,1598.94
2022-05-15,Store_A,Sugar,39,205.43,8011.77
2022-05-16,Store_A,Sugar,25,462.09,11552.25
2022-05-17,Store_A,Sugar,25,148.55,3713.7500000000005
2022-05-18,Store_A,Sugar,26,31.85,828.1
2022-05-19,Store_A,Sugar,31,487.67,15117.77
2022-05-20,Store_A,Sugar,23,191.89,4413.469999999999
2022-05-21,Store_A,Sugar,47,141.39,6645.329999999999
2022-05-22,Store_A,Sugar,40,86.63,3465.2
2022-05-23,Store_A,Sugar,32,179.5,5744.0
2022-05-24,Store_A,Sugar,37,164.44,6084.28
2022-05-25,Store_A,Sugar,26,126.02,3276.52
2022-05-26,Store_A,Sugar,27,368.9,9960.3
2022-05-27,Store_A,Sugar,21,442.25,9287.25
2022-05-28,Store_A,Sugar,42,202.79,8517.18
2022-05-29,Store_A,Sugar,44,315.97,13902.68
2022-05-30,Store_A,Sugar,29,252.3,7316.700000000001
2022-05-31,Store_A,Sugar,22,175.75,3866.5
2022-06-01,Store_A,Sugar,25,161.26,4031.5
2022-06-02,Store_A,Sugar,18,53.53,963.54
2022-06-03,Store_A,Sugar,30,345.04,10351.2
2022-06-04,Store_A,Sugar,38,121.43,4614.34
2022-06-05,Store_A,Sugar,37,207.95,7694.15
2022-06-06,Store_A,Sugar,29,278.93,8088.97
2022-06-07,Store_A,Sugar,23,310.32,7137.36
2022-06-08,Store_A,Sugar,24,220.03,5280.72
2022-06-09,Store_A,Sugar,19,79.07,1502.33
2022-06-10,Store_A,Sugar,16,57.81,924.96
2022-06-11,Store_A,Sugar,40,432.37,17294.8
2022-06-12,Store_A,Sugar,45,152.39,6857.549999999999
2022-06-13,Store_A,Sugar,20,395.62,7912.4
2022-06-14,Store_A,Sugar,20,489.25,9785.0
2022-06-15,Store_A,Sugar,17,399.05,6783.85
2022-06-16,Store_A,Sugar,11,437.35,4810.85
2022-06-17,Store_A,Sugar,21,276.98,5816.58
2022-06-18,Store_A,Sugar,40,18.79,751.5999999999999
2022-06-19,Store_A,Sugar,41,71.86,2946.2599999999998
2022-06-20,Store_A,Sugar,17,135.19,2298.23
2022-06-21,Store_A,Sugar,24,473.85,11372.400000000001
2022-06-22,Store_A,Sugar,29,283.41,8218.890000000001
2022-06-23,Store_A,Sugar,23,280.73,6456.790000000001
2022-06-24,Store_A,Sugar,20,148.39,2967.7999999999997
2022-06-25,Store_A,Sugar,33,201.46,6648.18
2022-06-26,Store_A,Sugar,34,231.33,7865.22
2022-06-27,Store_A,Sugar,28,204.72,5732.16
2022-06-28,Store_A,Sugar,21,105.85,2222.85
2022-06-29,Store_A,Sugar,17,101.49,1725.33
2022-06-30,Store_A,Sugar,20,381.17,7623.400000000001
2022-07-01,Store_A,Sugar,13,145.46,1890.98
2022-07-02,Store_A,Sugar,37,105.96,3920.52
2022-07-03,Store_A,Sugar,25,449.51,11237.75
2022-07-04,Store_A,Sugar,3,283.33,849.99
2022-07-05,Store_A,Sugar,22,91.36,2009.92
2022-07-06,Store_A,Sugar,9,449.62,4046.58
2022-07-07,Store_A,Sugar,23,92.74,2133.02
2022-07-08,Store_A,Sugar,29,26.36,764.4399999999999
2022-07-09,Store_A,Sugar,32,188.21,6022.72
2022-07-10,Store_A,Sugar,35,163.45,5720.75
2022-07-11,Store_A,Sugar,19,401.31,7624.89
2022-07-12,Store_A,Sugar,18,166.64,2999.5199999999995
2022-07-13,Store_A,Sugar,14,494.32,6920.48
2022-07-14,Store_A,Sugar,11,365.34,4018.74
2022-07-15,Store_A,Sugar,16,168.28,2692.48
2022-07-16,Store_A,Sugar,27,346.56,9357.12
2022-07-17,Store_A,Sugar,33,55.58,1834.1399999999999
2022-07-18,Store_A,Sugar,14,486.99,6817.860000000001
2022-07-19,Store_A,Sugar,10,175.05,1750.5
2022-07-20,Store_A,Sugar,19,64.27,1221.1299999999999
2022-07-21,Store_A,Sugar,15,382.2,5733.0
2022-07-22,Store_A,Sugar,10,134.62,1346.2
2022-07-23,Store_A,Sugar,37,411.44,15223.28
2022-07-24,Store_A,Sugar,32,129.73,4151.36
2022-07-25,Store_A,Sugar,22,65.34,1437.48
2022-07-26,Store_A,Sugar,18,215.86,3885.4800000000005
2022-07-27,Store_A,Sugar,14,453.63,6350.82
2022-07-28,Store_A,Sugar,13,310.75,4039.75
2022-07-29,Store_A,Sugar,20,223.4,4468.0
2022-07-30,Store_A,Sugar,39,405.04,15796.560000000001
2022-07-31,Store_A,Sugar,34,423.43,14396.62
2022-08-01,Store_A,Sugar,10,164.31,1643.1
2022-08-02,Store_A,Sugar,14,11.87,166.17999999999998
2022-08-03,Store_A,Sugar,8,331.09,2648.72
2022-08-04,Store_A,Sugar,15,495.95,7439.25
2022-08-05,Store_A,Sugar,17,115.61,1965.37
2022-08-06,Store_A,Sugar,26,186.59,4851.34
2022-08-07,Store_A,Sugar,35,452.77,15846.949999999999
2022-08-08,Store_A,Sugar,10,124.05,1240.5
2022-08-09,Store_A,Sugar,14,438.37,6137.18
2022-08-10,Store_A,Sugar,17,10.09,171.53
2022-08-11,Store_A,Sugar,11,195.96,2155.56
2022-08-12,Store_A,Sugar,7,121.1,847.6999999999999
2022-08-13,Store_A,Sugar,23,212.25,4881.75
2022-08-14,Store_A,Sugar,26,403.15,10481.9
2022-08-15,Store_A,Sugar,11,216.51,2381.6099999999997
2022-08-16,Store_A,Sugar,13,23.32,303.16
2022-08-17,Store_A,Sugar,16,421.34,6741.44
2022-08-18,Store_A,Sugar,17,491.08,8348.36
2022-08-19,Store_A,Sugar,18,317.84,5721.12
2022-08-20,Store_A,Sugar,38,271.01,10298.38
2022-08-21,Store_A,Sugar,24,117.04,2808.96
2022-08-22,Store_A,Sugar,23,68.92,1585.16
2022-08-23,Store_A,Sugar,12,32.6,391.20000000000005
2022-08-24,Store_A,Sugar,12,287.91,3454.92
2022-08-25,Store_A,Sugar,17,46.38,788.46
2022-08-26,Store_A,Sugar,10,120.91,1209.1
2022-08-27,Store_A,Sugar,31,41.6,1289.6000000000001
2022-08-28,Store_A,Sugar,35,439.85,15394.75
2022-08-29,Store_A,Sugar,11,176.8,1944.8000000000002
2022-08-30,Store_A,Sugar,17,494.62,8408.54
2022-08-31,Store_A,Sugar,16,420.69,6731.04
2022-09-01,Store_A,Sugar,23,149.79,3445.1699999999996
2022-09-02,Store_A,Sugar,3,396.69,1190.07
2022-09-03,Store_A,Sugar,24,290.94,6982.5599999999995
2022-09-04,Store_A,Sugar,20,117.91,2358.2
2022-09-05,Store_A,Sugar,15,249.3,3739.5
2022-09-06,Store_A,Sugar,12,26.0,312.0
2022-09-07,Store_A,Sugar,20,435.59,8711.8
2022-09-08,Store_A,Sugar,6,177.0,1062.0
2022-09-09,Store_A,Sugar,11,90.76,998.36
2022-09-10,Store_A,Sugar,34,323.41,10995.94
2022-09-11,Store_A,Sugar,25,341.45,8536.25
2022-09-12,Store_A,Sugar,10,395.51,3955.1
2022-09-13,Store_A,Sugar,9,485.68,4371.12
2022-09-14,Store_A,Sugar,7,241.72,1692.04
2022-09-15,Store_A,Sugar,7,492.08,3444.56
2022-09-16,Store_A,Sugar,8,446.83,3574.64
2022-09-17,Store_A,Sugar,19,11.43,217.17
2022-09-18,Store_A,Sugar,27,454.62,12274.74
2022-09-19,Store_A,Sugar,9,127.04,1143.3600000000001
2022-09-20,Store_A,Sugar,0,241.76,0.0
2022-09-21,Store_A,Sugar,4,315.03,1260.12
2022-09-22,Store_A,Sugar,0,242.4,0.0
2022-09-23,Store_A,Sugar,4,299.53,1198.12
2022-09-24,Store_A,Sugar,32,34.25,1096.0
